,type,time,entity_id,coordinates,trajectory_id
3362,trajectory,2018-10-01T14:04:50Z,1083,"[104.1063, 30.67006]",26750
3363,trajectory,,1083,"[104.10657, 30.66914]",26750
3364,trajectory,,1083,"[104.10732, 30.66731]",26750
3365,trajectory,,1083,"[104.10779, 30.66603]",26750
3366,trajectory,,1083,"[104.10817, 30.66572]",26750
3367,trajectory,,1083,"[104.1089, 30.66567]",26750
3368,trajectory,,1083,"[104.11107, 30.66309]",26750
3369,trajectory,,1083,"[104.11082, 30.66077]",26750
3370,trajectory,,1083,"[104.1108, 30.65876]",26750
3371,trajectory,,1083,"[104.11121, 30.6572]",26750
3372,trajectory,,1083,"[104.11399, 30.65726]",26750
3373,trajectory,,1083,"[104.11476, 30.65434]",26750
3374,trajectory,2018-10-09T11:18:20Z,1083,"[104.06976, 30.65355]",26751
3375,trajectory,,1083,"[104.0704, 30.65426]",26751
3376,trajectory,,1083,"[104.07044, 30.65424]",26751
3377,trajectory,,1083,"[104.07068, 30.6547]",26751
3378,trajectory,,1083,"[104.07125, 30.65568]",26751
3379,trajectory,,1083,"[104.07132, 30.65566]",26751
3380,trajectory,2018-10-07T16:05:36Z,1083,"[104.04265, 30.66503]",26752
3381,trajectory,,1083,"[104.04548, 30.6636]",26752
3382,trajectory,,1083,"[104.04766, 30.66256]",26752
3383,trajectory,,1083,"[104.05278, 30.66075]",26752
3384,trajectory,,1083,"[104.05596, 30.66041]",26752
3385,trajectory,,1083,"[104.05596, 30.66041]",26752
3386,trajectory,,1083,"[104.05653, 30.65995]",26752
3387,trajectory,,1083,"[104.05921, 30.6575]",26752
3388,trajectory,,1083,"[104.06076, 30.6551]",26752
3389,trajectory,2018-10-08T08:39:41Z,1083,"[104.11876, 30.67885]",26753
3390,trajectory,,1083,"[104.11877, 30.67886]",26753
3391,trajectory,,1083,"[104.1189, 30.67863]",26753
3392,trajectory,,1083,"[104.11893, 30.67865]",26753
3393,trajectory,,1083,"[104.11891, 30.67863]",26753
3394,trajectory,,1083,"[104.11892, 30.67865]",26753
3395,trajectory,,1083,"[104.11893, 30.67858]",26753
3396,trajectory,,1083,"[104.12142, 30.67861]",26753
3397,trajectory,,1083,"[104.12349, 30.67329]",26753
3398,trajectory,2018-10-07T14:10:47Z,1083,"[104.08707, 30.72518]",26754
3399,trajectory,,1083,"[104.08377, 30.72067]",26754
3400,trajectory,,1083,"[104.08127, 30.7164]",26754
3401,trajectory,,1083,"[104.08057, 30.71296]",26754
3402,trajectory,,1083,"[104.07863, 30.71173]",26754
3403,trajectory,,1083,"[104.07491, 30.71397]",26754
3404,trajectory,,1083,"[104.07492, 30.71397]",26754
3405,trajectory,,1083,"[104.07454, 30.71338]",26754
3406,trajectory,,1083,"[104.07274, 30.7119]",26754
3407,trajectory,2018-10-09T19:26:08Z,1083,"[104.08189, 30.65749]",26755
3408,trajectory,,1083,"[104.08375, 30.66054]",26755
3409,trajectory,,1083,"[104.0838, 30.66084]",26755
3410,trajectory,,1083,"[104.08204, 30.66098]",26755
3411,trajectory,,1083,"[104.08067, 30.65888]",26755
3412,trajectory,2018-09-30T16:00:39Z,1083,"[104.05708, 30.67146]",26756
3413,trajectory,,1083,"[104.0568, 30.67079]",26756
3414,trajectory,,1083,"[104.05605, 30.66912]",26756
3415,trajectory,,1083,"[104.05604, 30.66549]",26756
3416,trajectory,,1083,"[104.05606, 30.66512]",26756
3417,trajectory,,1083,"[104.05676, 30.66491]",26756
3418,trajectory,,1083,"[104.05773, 30.66465]",26756
3419,trajectory,,1083,"[104.0589, 30.66431]",26756
3420,trajectory,,1083,"[104.06047, 30.66304]",26756
3421,trajectory,,1083,"[104.06053, 30.66154]",26756
3422,trajectory,,1083,"[104.06061, 30.65916]",26756
3423,trajectory,,1083,"[104.06074, 30.65831]",26756
3424,trajectory,,1083,"[104.06251, 30.65826]",26756
3425,trajectory,,1083,"[104.06421, 30.6583]",26756
3426,trajectory,,1083,"[104.0677, 30.65837]",26756
3427,trajectory,,1083,"[104.07597, 30.65856]",26756
3428,trajectory,,1083,"[104.07977, 30.65745]",26756
3429,trajectory,,1083,"[104.08129, 30.65674]",26756
3430,trajectory,,1083,"[104.08392, 30.65549]",26756
3431,trajectory,,1083,"[104.08702, 30.65408]",26756
3432,trajectory,,1083,"[104.0874, 30.65391]",26756
3433,trajectory,2018-10-07T12:29:06Z,1083,"[104.04259, 30.72211]",26757
3434,trajectory,,1083,"[104.04667, 30.7251]",26757
3435,trajectory,,1083,"[104.05268, 30.72602]",26757
3436,trajectory,,1083,"[104.05854, 30.72558]",26757
3437,trajectory,,1083,"[104.06374, 30.72494]",26757
3438,trajectory,,1083,"[104.06906, 30.72428]",26757
3439,trajectory,,1083,"[104.07485, 30.72333]",26757
3440,trajectory,,1083,"[104.07814, 30.72241]",26757
3441,trajectory,,1083,"[104.08174, 30.72134]",26757
3442,trajectory,,1083,"[104.08056, 30.72255]",26757
3443,trajectory,,1083,"[104.07689, 30.72351]",26757
3444,trajectory,,1083,"[104.07605, 30.7245]",26757
3445,trajectory,,1083,"[104.07544, 30.72603]",26757
3446,trajectory,2018-10-09T11:53:11Z,1083,"[104.06696, 30.65473]",26758
3447,trajectory,,1083,"[104.06772, 30.65477]",26758
3448,trajectory,,1083,"[104.06918, 30.65473]",26758
3449,trajectory,,1083,"[104.06977, 30.65364]",26758
3450,trajectory,2018-10-01T18:21:34Z,1083,"[104.097, 30.66216]",26759
3451,trajectory,,1083,"[104.09871, 30.66201]",26759
3452,trajectory,,1083,"[104.09939, 30.66203]",26759
3453,trajectory,,1083,"[104.10198, 30.66193]",26759
3454,trajectory,,1083,"[104.10273, 30.6619]",26759
3455,trajectory,,1083,"[104.10401, 30.6618]",26759
3456,trajectory,,1083,"[104.10489, 30.66183]",26759
3457,trajectory,,1083,"[104.10289, 30.66187]",26759
3458,trajectory,,1083,"[104.10253, 30.66189]",26759
3459,trajectory,,1083,"[104.10238, 30.66156]",26759
3460,trajectory,,1083,"[104.10117, 30.65814]",26759
3461,trajectory,,1083,"[104.09889, 30.65475]",26759
3462,trajectory,,1083,"[104.0984, 30.65395]",26759
3463,trajectory,2018-10-01T05:56:09Z,1083,"[104.11506, 30.65503]",26760
3464,trajectory,,1083,"[104.11503, 30.65896]",26760
3465,trajectory,,1083,"[104.11361, 30.66281]",26760
3466,trajectory,,1083,"[104.11203, 30.66676]",26760
3467,trajectory,,1083,"[104.11047, 30.67059]",26760
3468,trajectory,,1083,"[104.10895, 30.67449]",26760
3469,trajectory,,1083,"[104.1111, 30.67601]",26760
3470,trajectory,,1083,"[104.11459, 30.67712]",26760
3471,trajectory,,1083,"[104.11578, 30.67746]",26760
3472,trajectory,,1083,"[104.11578, 30.67746]",26760
3473,trajectory,,1083,"[104.1165, 30.67709]",26760
3474,trajectory,,1083,"[104.11744, 30.67477]",26760
3475,trajectory,,1083,"[104.1182, 30.67292]",26760
3476,trajectory,,1083,"[104.11907, 30.6707]",26760
3477,trajectory,2018-10-01T18:04:08Z,1083,"[104.11611, 30.653]",26761
3478,trajectory,,1083,"[104.11921, 30.65469]",26761
3479,trajectory,,1083,"[104.1227, 30.65631]",26761
3480,trajectory,,1083,"[104.12535, 30.65748]",26761
3481,trajectory,,1083,"[104.12667, 30.658]",26761
3482,trajectory,2018-10-01T15:12:15Z,1083,"[104.06791, 30.65466]",26762
3483,trajectory,,1083,"[104.06794, 30.6547]",26762
3484,trajectory,,1083,"[104.06791, 30.65472]",26762
3485,trajectory,,1083,"[104.068, 30.65474]",26762
3486,trajectory,,1083,"[104.06972, 30.65462]",26762
3487,trajectory,,1083,"[104.07016, 30.65463]",26762
3488,trajectory,,1083,"[104.07016, 30.65463]",26762
3489,trajectory,,1083,"[104.07101, 30.65428]",26762
3490,trajectory,,1083,"[104.07214, 30.65367]",26762
3491,trajectory,,1083,"[104.0732, 30.6547]",26762
3492,trajectory,,1083,"[104.07584, 30.65352]",26762
3493,trajectory,,1083,"[104.07879, 30.65298]",26762
3494,trajectory,,1083,"[104.07885, 30.65309]",26762
3495,trajectory,,1083,"[104.07878, 30.65309]",26762
3496,trajectory,,1083,"[104.0788, 30.65307]",26762
3497,trajectory,,1083,"[104.07875, 30.65307]",26762
3498,trajectory,,1083,"[104.07874, 30.65305]",26762
3499,trajectory,,1083,"[104.07873, 30.65308]",26762
3500,trajectory,,1083,"[104.0786, 30.65288]",26762
3501,trajectory,2018-10-09T10:15:24Z,1083,"[104.07087, 30.65966]",26763
3502,trajectory,,1083,"[104.07115, 30.65996]",26763
3503,trajectory,,1083,"[104.07225, 30.66028]",26763
3504,trajectory,,1083,"[104.07347, 30.66019]",26763
3505,trajectory,,1083,"[104.07432, 30.66006]",26763
3506,trajectory,,1083,"[104.07543, 30.65947]",26763
3507,trajectory,,1083,"[104.07613, 30.65939]",26763
3508,trajectory,,1083,"[104.07651, 30.65988]",26763
3509,trajectory,,1083,"[104.07612, 30.65931]",26763
3510,trajectory,,1083,"[104.07538, 30.65858]",26763
3511,trajectory,,1083,"[104.07292, 30.65857]",26763
3512,trajectory,,1083,"[104.07147, 30.65841]",26763
3513,trajectory,,1083,"[104.07107, 30.65718]",26763
3514,trajectory,,1083,"[104.07106, 30.65625]",26763
3515,trajectory,,1083,"[104.07107, 30.6555]",26763
3516,trajectory,,1083,"[104.06953, 30.65329]",26763
3517,trajectory,2018-10-01T09:48:35Z,1083,"[104.11519, 30.65317]",26764
3518,trajectory,,1083,"[104.11471, 30.65597]",26764
3519,trajectory,,1083,"[104.11484, 30.65646]",26764
3520,trajectory,,1083,"[104.1152, 30.65691]",26764
3521,trajectory,,1083,"[104.11799, 30.65788]",26764
3522,trajectory,,1083,"[104.11895, 30.65824]",26764
3523,trajectory,,1083,"[104.12129, 30.65936]",26764
3524,trajectory,,1083,"[104.12043, 30.66216]",26764
3525,trajectory,,1083,"[104.11987, 30.66375]",26764
3526,trajectory,,1083,"[104.12177, 30.66493]",26764
3527,trajectory,,1083,"[104.12522, 30.66665]",26764
3528,trajectory,,1083,"[104.12603, 30.66707]",26764
3529,trajectory,,1083,"[104.12798, 30.66811]",26764
3530,trajectory,2018-10-07T03:16:38Z,1083,"[104.10586, 30.67067]",26765
3531,trajectory,,1083,"[104.10603, 30.6703]",26765
3532,trajectory,,1083,"[104.1061, 30.67008]",26765
3533,trajectory,,1083,"[104.1045, 30.66941]",26765
3534,trajectory,,1083,"[104.10514, 30.66964]",26765
3535,trajectory,,1083,"[104.10785, 30.67035]",26765
3536,trajectory,,1083,"[104.10928, 30.67083]",26765
3537,trajectory,,1083,"[104.10929, 30.67088]",26765
3538,trajectory,,1083,"[104.10949, 30.67103]",26765
3539,trajectory,,1083,"[104.11043, 30.67058]",26765
3540,trajectory,,1083,"[104.11115, 30.66802]",26765
3541,trajectory,,1083,"[104.1118, 30.66658]",26765
3542,trajectory,,1083,"[104.11295, 30.66376]",26765
3543,trajectory,,1083,"[104.11351, 30.66302]",26765
3544,trajectory,,1083,"[104.11351, 30.66304]",26765
3545,trajectory,,1083,"[104.11352, 30.66304]",26765
3546,trajectory,,1083,"[104.11356, 30.66299]",26765
3547,trajectory,,1083,"[104.1135, 30.66293]",26765
3548,trajectory,,1083,"[104.11385, 30.66251]",26765
3549,trajectory,,1083,"[104.11633, 30.6631]",26765
3550,trajectory,,1083,"[104.11839, 30.66368]",26765
3551,trajectory,,1083,"[104.12087, 30.66456]",26765
3552,trajectory,,1083,"[104.12377, 30.66376]",26765
3553,trajectory,,1083,"[104.12616, 30.66201]",26765
3554,trajectory,,1083,"[104.12829, 30.66179]",26765
3555,trajectory,2018-10-07T14:41:17Z,1083,"[104.06528, 30.69464]",26766
3556,trajectory,,1083,"[104.06311, 30.69476]",26766
3557,trajectory,,1083,"[104.06192, 30.69567]",26766
3558,trajectory,,1083,"[104.06189, 30.69581]",26766
3559,trajectory,,1083,"[104.0619, 30.69583]",26766
3560,trajectory,,1083,"[104.06191, 30.6958]",26766
3561,trajectory,,1083,"[104.06191, 30.69579]",26766
3562,trajectory,,1083,"[104.06193, 30.69576]",26766
3563,trajectory,,1083,"[104.06195, 30.69575]",26766
3564,trajectory,,1083,"[104.06156, 30.69475]",26766
3565,trajectory,,1083,"[104.05826, 30.69473]",26766
3566,trajectory,,1083,"[104.05957, 30.69456]",26766
3567,trajectory,,1083,"[104.06281, 30.69448]",26766
3568,trajectory,,1083,"[104.06719, 30.69452]",26766
3569,trajectory,,1083,"[104.07276, 30.69448]",26766
3570,trajectory,,1083,"[104.07835, 30.69445]",26766
3571,trajectory,,1083,"[104.08349, 30.69444]",26766
3572,trajectory,,1083,"[104.08809, 30.69255]",26766
3573,trajectory,,1083,"[104.09275, 30.69021]",26766
3574,trajectory,,1083,"[104.09709, 30.68799]",26766
3575,trajectory,,1083,"[104.10055, 30.68608]",26766
3576,trajectory,,1083,"[104.10056, 30.68382]",26766
3577,trajectory,,1083,"[104.09855, 30.68131]",26766
3578,trajectory,,1083,"[104.09649, 30.67865]",26766
3579,trajectory,,1083,"[104.09454, 30.6768]",26766
3580,trajectory,,1083,"[104.09713, 30.67466]",26766
3581,trajectory,,1083,"[104.09836, 30.67188]",26766
3582,trajectory,,1083,"[104.0991, 30.67012]",26766
3583,trajectory,,1083,"[104.09977, 30.66855]",26766
3584,trajectory,,1083,"[104.09981, 30.66839]",26766
3585,trajectory,,1083,"[104.10005, 30.66788]",26766
3586,trajectory,,1083,"[104.10091, 30.66551]",26766
3587,trajectory,,1083,"[104.10176, 30.66332]",26766
3588,trajectory,,1083,"[104.10208, 30.66245]",26766
3589,trajectory,,1083,"[104.10218, 30.6621]",26766
3590,trajectory,,1083,"[104.10241, 30.66077]",26766
3591,trajectory,,1083,"[104.10091, 30.65779]",26766
3592,trajectory,,1083,"[104.09906, 30.65504]",26766
3593,trajectory,,1083,"[104.09822, 30.65378]",26766
3594,trajectory,2018-10-01T15:01:50Z,1083,"[104.05174, 30.6708]",26767
3595,trajectory,,1083,"[104.05171, 30.67105]",26767
3596,trajectory,,1083,"[104.05173, 30.671]",26767
3597,trajectory,,1083,"[104.05242, 30.67032]",26767
3598,trajectory,,1083,"[104.0556, 30.66874]",26767
3599,trajectory,,1083,"[104.05598, 30.66734]",26767
3600,trajectory,,1083,"[104.05593, 30.66734]",26767
3601,trajectory,,1083,"[104.05593, 30.66734]",26767
3602,trajectory,,1083,"[104.05595, 30.66735]",26767
3603,trajectory,,1083,"[104.05606, 30.66531]",26767
3604,trajectory,,1083,"[104.05854, 30.6644]",26767
3605,trajectory,,1083,"[104.06049, 30.66299]",26767
3606,trajectory,,1083,"[104.06061, 30.65997]",26767
3607,trajectory,,1083,"[104.06064, 30.65878]",26767
3608,trajectory,,1083,"[104.06276, 30.65304]",26767
3609,trajectory,,1083,"[104.06688, 30.65469]",26767
3610,trajectory,2018-10-09T19:39:22Z,1083,"[104.08771, 30.67248]",26768
3611,trajectory,,1083,"[104.08708, 30.6725]",26768
3612,trajectory,,1083,"[104.0861, 30.67297]",26768
3613,trajectory,,1083,"[104.08375, 30.67417]",26768
3614,trajectory,,1083,"[104.0806, 30.67572]",26768
3615,trajectory,,1083,"[104.08115, 30.67547]",26768
3616,trajectory,,1083,"[104.08475, 30.67372]",26768
3617,trajectory,,1083,"[104.0868, 30.67647]",26768
3618,trajectory,,1083,"[104.08882, 30.67962]",26768
3619,trajectory,,1083,"[104.09092, 30.68278]",26768
3620,trajectory,,1083,"[104.0932, 30.68609]",26768
3621,trajectory,,1083,"[104.09538, 30.68897]",26768
3622,trajectory,,1083,"[104.09935, 30.68683]",26768
3623,trajectory,,1083,"[104.1024, 30.68523]",26768
3624,trajectory,2018-10-01T18:14:21Z,1083,"[104.12866, 30.66848]",26769
3625,trajectory,,1083,"[104.12483, 30.66656]",26769
3626,trajectory,,1083,"[104.12027, 30.66437]",26769
3627,trajectory,,1083,"[104.11701, 30.66351]",26769
3628,trajectory,,1083,"[104.11405, 30.66261]",26769
3629,trajectory,,1083,"[104.11404, 30.66263]",26769
3630,trajectory,,1083,"[104.11398, 30.66272]",26769
3631,trajectory,,1083,"[104.10977, 30.66172]",26769
3632,trajectory,,1083,"[104.10665, 30.66181]",26769
3633,trajectory,,1083,"[104.10665, 30.66182]",26769
3634,trajectory,,1083,"[104.10661, 30.66181]",26769
3635,trajectory,,1083,"[104.10274, 30.66202]",26769
3636,trajectory,,1083,"[104.09893, 30.66214]",26769
3637,trajectory,,1083,"[104.09648, 30.6622]",26769
3638,trajectory,2018-10-08T08:46:40Z,1083,"[104.1259, 30.67318]",26770
3639,trajectory,,1083,"[104.12598, 30.67324]",26770
3640,trajectory,,1083,"[104.12442, 30.67252]",26770
3641,trajectory,,1083,"[104.12396, 30.67236]",26770
3642,trajectory,,1083,"[104.12397, 30.6724]",26770
3643,trajectory,,1083,"[104.12387, 30.6722]",26770
3644,trajectory,,1083,"[104.12414, 30.6706]",26770
3645,trajectory,,1083,"[104.12072, 30.66958]",26770
3646,trajectory,,1083,"[104.11844, 30.66885]",26770
3647,trajectory,,1083,"[104.11585, 30.66808]",26770
3648,trajectory,,1083,"[104.11452, 30.66768]",26770
3649,trajectory,,1083,"[104.11278, 30.66717]",26770
3650,trajectory,,1083,"[104.11259, 30.66709]",26770
3651,trajectory,,1083,"[104.11256, 30.66707]",26770
3652,trajectory,,1083,"[104.11191, 30.6668]",26770
3653,trajectory,,1083,"[104.11187, 30.66553]",26770
3654,trajectory,,1083,"[104.11323, 30.66235]",26770
3655,trajectory,,1083,"[104.10855, 30.66172]",26770
3656,trajectory,,1083,"[104.10735, 30.66172]",26770
3657,trajectory,,1083,"[104.10414, 30.6619]",26770
3658,trajectory,,1083,"[104.10316, 30.66187]",26770
3659,trajectory,,1083,"[104.10316, 30.66187]",26770
3660,trajectory,,1083,"[104.10314, 30.66188]",26770
3661,trajectory,,1083,"[104.10314, 30.66188]",26770
3662,trajectory,,1083,"[104.10284, 30.66189]",26770
3663,trajectory,,1083,"[104.10286, 30.66189]",26770
3664,trajectory,,1083,"[104.10233, 30.66034]",26770
3665,trajectory,,1083,"[104.10114, 30.65815]",26770
3666,trajectory,,1083,"[104.09862, 30.65434]",26770
3667,trajectory,,1083,"[104.09799, 30.65337]",26770
3668,trajectory,2018-10-07T04:01:42Z,1083,"[104.07558, 30.6685]",26771
3669,trajectory,,1083,"[104.07553, 30.66832]",26771
3670,trajectory,,1083,"[104.07665, 30.6685]",26771
3671,trajectory,,1083,"[104.07801, 30.66785]",26771
3672,trajectory,,1083,"[104.07967, 30.66789]",26771
3673,trajectory,,1083,"[104.08068, 30.66946]",26771
3674,trajectory,,1083,"[104.08035, 30.67061]",26771
3675,trajectory,,1083,"[104.07981, 30.67078]",26771
3676,trajectory,,1083,"[104.0784, 30.67152]",26771
3677,trajectory,,1083,"[104.07673, 30.67236]",26771
3678,trajectory,,1083,"[104.07666, 30.67231]",26771
3679,trajectory,,1083,"[104.0757, 30.67206]",26771
3680,trajectory,,1083,"[104.07463, 30.67044]",26771
3681,trajectory,,1083,"[104.07344, 30.6688]",26771
3682,trajectory,,1083,"[104.0724, 30.66736]",26771
3683,trajectory,,1083,"[104.07236, 30.66738]",26771
3684,trajectory,,1083,"[104.0718, 30.66716]",26771
3685,trajectory,,1083,"[104.06975, 30.66718]",26771
3686,trajectory,,1083,"[104.06671, 30.66712]",26771
3687,trajectory,,1083,"[104.06667, 30.66713]",26771
3688,trajectory,,1083,"[104.06644, 30.66715]",26771
3689,trajectory,,1083,"[104.06541, 30.66705]",26771
3690,trajectory,,1083,"[104.06326, 30.66698]",26771
3691,trajectory,,1083,"[104.06134, 30.66698]",26771
3692,trajectory,,1083,"[104.05865, 30.66738]",26771
3693,trajectory,,1083,"[104.05747, 30.66796]",26771
3694,trajectory,,1083,"[104.05732, 30.668]",26771
3695,trajectory,,1083,"[104.05683, 30.66823]",26771
3696,trajectory,,1083,"[104.05601, 30.66676]",26771
3697,trajectory,,1083,"[104.05613, 30.66492]",26771
3698,trajectory,,1083,"[104.05684, 30.66265]",26771
3699,trajectory,,1083,"[104.05663, 30.66111]",26771
3700,trajectory,,1083,"[104.05664, 30.66113]",26771
3701,trajectory,,1083,"[104.05657, 30.66111]",26771
3702,trajectory,,1083,"[104.05661, 30.66104]",26771
3703,trajectory,,1083,"[104.05627, 30.66047]",26771
3704,trajectory,,1083,"[104.05553, 30.65827]",26771
3705,trajectory,,1083,"[104.05455, 30.6558]",26771
3706,trajectory,,1083,"[104.05341, 30.65429]",26771
3707,trajectory,,1083,"[104.0534, 30.65427]",26771
3708,trajectory,,1083,"[104.05256, 30.6532]",26771
3709,trajectory,,1083,"[104.04994, 30.65323]",26771
3710,trajectory,,1083,"[104.04674, 30.65515]",26771
3711,trajectory,,1083,"[104.0449, 30.65777]",26771
3712,trajectory,,1083,"[104.04489, 30.6578]",26771
3713,trajectory,,1083,"[104.04228, 30.65851]",26771
3714,trajectory,2018-10-01T06:11:36Z,1083,"[104.1203, 30.66951]",26772
3715,trajectory,,1083,"[104.12244, 30.67015]",26772
3716,trajectory,,1083,"[104.12363, 30.67051]",26772
3717,trajectory,,1083,"[104.12368, 30.67051]",26772
3718,trajectory,,1083,"[104.12367, 30.67052]",26772
3719,trajectory,,1083,"[104.12368, 30.67051]",26772
3720,trajectory,,1083,"[104.12437, 30.67085]",26772
3721,trajectory,,1083,"[104.1236, 30.67313]",26772
3722,trajectory,,1083,"[104.12369, 30.67459]",26772
3723,trajectory,,1083,"[104.12677, 30.67519]",26772
3724,trajectory,,1083,"[104.12835, 30.67492]",26772
3725,trajectory,,1083,"[104.12852, 30.67507]",26772
3726,trajectory,,1083,"[104.12752, 30.67455]",26772
3727,trajectory,,1083,"[104.12497, 30.67484]",26772
3728,trajectory,,1083,"[104.12318, 30.67446]",26772
3729,trajectory,,1083,"[104.12356, 30.67312]",26772
3730,trajectory,,1083,"[104.12377, 30.67259]",26772
3731,trajectory,,1083,"[104.12428, 30.67128]",26772
3732,trajectory,,1083,"[104.12509, 30.6697]",26772
3733,trajectory,,1083,"[104.12628, 30.66913]",26772
3734,trajectory,,1083,"[104.12644, 30.66747]",26772
3735,trajectory,,1083,"[104.12548, 30.66685]",26772
3736,trajectory,,1083,"[104.12508, 30.66666]",26772
3737,trajectory,,1083,"[104.12466, 30.66647]",26772
3738,trajectory,,1083,"[104.12333, 30.66579]",26772
3739,trajectory,,1083,"[104.12331, 30.66579]",26772
3740,trajectory,,1083,"[104.12331, 30.66579]",26772
3741,trajectory,,1083,"[104.12195, 30.66514]",26772
3742,trajectory,,1083,"[104.12047, 30.66451]",26772
3743,trajectory,,1083,"[104.11741, 30.6636]",26772
3744,trajectory,,1083,"[104.11497, 30.66471]",26772
3745,trajectory,,1083,"[104.11201, 30.66384]",26772
3746,trajectory,,1083,"[104.11366, 30.66208]",26772
3747,trajectory,,1083,"[104.11487, 30.65777]",26772
3748,trajectory,,1083,"[104.11482, 30.65424]",26772
3749,trajectory,2018-10-08T08:20:49Z,1083,"[104.12754, 30.68176]",26773
3750,trajectory,,1083,"[104.12651, 30.68103]",26773
3751,trajectory,,1083,"[104.12625, 30.68083]",26773
3752,trajectory,,1083,"[104.12362, 30.68003]",26773
3753,trajectory,2018-10-09T15:13:56Z,1083,"[104.04531, 30.72426]",26774
3754,trajectory,,1083,"[104.05341, 30.72594]",26774
3755,trajectory,,1083,"[104.06177, 30.72522]",26774
3756,trajectory,,1083,"[104.07002, 30.7242]",26774
3757,trajectory,,1083,"[104.07801, 30.72277]",26774
3758,trajectory,,1083,"[104.08437, 30.72093]",26774
3759,trajectory,,1083,"[104.08692, 30.7209]",26774
3760,trajectory,,1083,"[104.08606, 30.72303]",26774
3761,trajectory,2018-10-01T13:06:30Z,1083,"[104.07215, 30.6825]",26775
3762,trajectory,,1083,"[104.07271, 30.68311]",26775
3763,trajectory,,1083,"[104.07319, 30.68536]",26775
3764,trajectory,,1083,"[104.07317, 30.68546]",26775
3765,trajectory,,1083,"[104.07321, 30.68548]",26775
3766,trajectory,,1083,"[104.07317, 30.68547]",26775
3767,trajectory,,1083,"[104.07323, 30.68592]",26775
3768,trajectory,,1083,"[104.07337, 30.68799]",26775
3769,trajectory,,1083,"[104.07452, 30.68822]",26775
3770,trajectory,,1083,"[104.07537, 30.68817]",26775
3771,trajectory,,1083,"[104.07667, 30.68745]",26775
3772,trajectory,,1083,"[104.07609, 30.68583]",26775
3773,trajectory,,1083,"[104.07586, 30.68532]",26775
3774,trajectory,,1083,"[104.07588, 30.68525]",26775
3775,trajectory,,1083,"[104.07587, 30.68525]",26775
3776,trajectory,,1083,"[104.07586, 30.68523]",26775
3777,trajectory,,1083,"[104.07585, 30.68524]",26775
3778,trajectory,,1083,"[104.07688, 30.68462]",26775
3779,trajectory,,1083,"[104.08098, 30.68324]",26775
3780,trajectory,,1083,"[104.08255, 30.68272]",26775
3781,trajectory,,1083,"[104.08255, 30.68272]",26775
3782,trajectory,,1083,"[104.08255, 30.68272]",26775
3783,trajectory,,1083,"[104.08391, 30.68219]",26775
3784,trajectory,,1083,"[104.08685, 30.6807]",26775
3785,trajectory,,1083,"[104.09077, 30.67879]",26775
3786,trajectory,,1083,"[104.0938, 30.67753]",26775
3787,trajectory,,1083,"[104.09503, 30.67638]",26775
3788,trajectory,,1083,"[104.09777, 30.67345]",26775
3789,trajectory,,1083,"[104.09881, 30.67072]",26775
3790,trajectory,,1083,"[104.09967, 30.66876]",26775
3791,trajectory,,1083,"[104.10063, 30.66636]",26775
3792,trajectory,,1083,"[104.10092, 30.66556]",26775
3793,trajectory,,1083,"[104.1016, 30.66376]",26775
3794,trajectory,,1083,"[104.10207, 30.66246]",26775
3795,trajectory,,1083,"[104.10214, 30.66244]",26775
3796,trajectory,,1083,"[104.10211, 30.66245]",26775
3797,trajectory,,1083,"[104.10208, 30.66244]",26775
3798,trajectory,,1083,"[104.1024, 30.66172]",26775
3799,trajectory,,1083,"[104.10187, 30.65939]",26775
3800,trajectory,,1083,"[104.09946, 30.65556]",26775
3801,trajectory,,1083,"[104.09911, 30.65503]",26775
3802,trajectory,,1083,"[104.09875, 30.65455]",26775
3803,trajectory,2018-10-01T10:13:47Z,1083,"[104.12884, 30.68297]",26776
3804,trajectory,,1083,"[104.1269, 30.6812]",26776
3805,trajectory,,1083,"[104.12664, 30.6811]",26776
3806,trajectory,,1083,"[104.12564, 30.6806]",26776
3807,trajectory,,1083,"[104.12257, 30.67969]",26776
3808,trajectory,,1083,"[104.12154, 30.67828]",26776
3809,trajectory,,1083,"[104.12248, 30.67586]",26776
3810,trajectory,,1083,"[104.1232, 30.67408]",26776
3811,trajectory,,1083,"[104.12354, 30.67316]",26776
3812,trajectory,,1083,"[104.12399, 30.67236]",26776
3813,trajectory,,1083,"[104.12494, 30.67286]",26776
3814,trajectory,,1083,"[104.12494, 30.67277]",26776
3815,trajectory,,1083,"[104.12392, 30.67218]",26776
3816,trajectory,,1083,"[104.12415, 30.67065]",26776
3817,trajectory,,1083,"[104.12057, 30.66955]",26776
3818,trajectory,,1083,"[104.11804, 30.66874]",26776
3819,trajectory,,1083,"[104.11587, 30.66809]",26776
3820,trajectory,,1083,"[104.11488, 30.66782]",26776
3821,trajectory,,1083,"[104.11475, 30.66776]",26776
3822,trajectory,,1083,"[104.1143, 30.66761]",26776
3823,trajectory,,1083,"[104.11432, 30.66761]",26776
3824,trajectory,,1083,"[104.11414, 30.66756]",26776
3825,trajectory,,1083,"[104.11408, 30.66756]",26776
3826,trajectory,,1083,"[104.11309, 30.66728]",26776
3827,trajectory,,1083,"[104.11277, 30.66718]",26776
3828,trajectory,,1083,"[104.11249, 30.66711]",26776
3829,trajectory,,1083,"[104.11168, 30.66745]",26776
3830,trajectory,,1083,"[104.11131, 30.66891]",26776
